keyword_id,keyword_text,tool_slug,tool_name_en,category_code,market_code,country_name_en,locale,research_wave,search_intent,page_type,candidate_status,localization_status,heuristic_score,heuristic_priority,metric_provider,metric_collected_at,monthly_search_volume,cpc_micros,ads_competition,ads_competition_index,seo_difficulty,trend_index,metric_status
203,comprimir imagem online,image-compressor,Image Compressor,image_design,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,78.0,P1,,,,,,,,,
205,comprimir imagem sem cadastro,image-compressor,Image Compressor,image_design,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,78.0,P1,,,,,,,,,
263,kompres gambar online,image-compressor,Image Compressor,image_design,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,78.0,P1,,,,,,,,,
265,kompres gambar tanpa daftar,image-compressor,Image Compressor,image_design,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,78.0,P1,,,,,,,,,
214,画像 圧縮 オンライン,image-compressor,Image Compressor,image_design,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,78.0,P1,,,,,,,,,
216,画像 圧縮 登録不要,image-compressor,Image Compressor,image_design,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,78.0,P1,,,,,,,,,
224,이미지 압축 온라인,image-compressor,Image Compressor,image_design,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,78.0,P1,,,,,,,,,
226,이미지 압축 회원가입 없이,image-compressor,Image Compressor,image_design,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,78.0,P1,,,,,,,,,
273,nén ảnh online,image-compressor,Image Compressor,image_design,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,78.0,P1,,,,,,,,,
275,nén ảnh không cần đăng ký,image-compressor,Image Compressor,image_design,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,78.0,P1,,,,,,,,,
334,Bildgröße ändern online,image-resizer,Image Resizer,image_design,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,77.6,P1,,,,,,,,,
336,Bildgröße ändern ohne Anmeldung,image-resizer,Image Resizer,image_design,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,77.6,P1,,,,,,,,,
353,redimensionar imagen online,image-resizer,Image Resizer,image_design,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,77.6,P1,,,,,,,,,
355,redimensionar imagen sin registro,image-resizer,Image Resizer,image_design,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,77.6,P1,,,,,,,,,
343,redimensionner image en ligne,image-resizer,Image Resizer,image_design,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,77.6,P1,,,,,,,,,
345,redimensionner image sans inscription,image-resizer,Image Resizer,image_design,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,77.6,P1,,,,,,,,,
383,ปรับขนาดรูปภาพ ออนไลน์,image-resizer,Image Resizer,image_design,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,77.6,P1,,,,,,,,,
385,ปรับขนาดรูปภาพ ไม่ต้องสมัคร,image-resizer,Image Resizer,image_design,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,77.6,P1,,,,,,,,,
393,online resim boyutlandırma,image-resizer,Image Resizer,image_design,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,77.6,P1,,,,,,,,,
395,üyeliksiz resim boyutlandırma,image-resizer,Image Resizer,image_design,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,77.6,P1,,,,,,,,,
310,como usar redimensionar imagem,image-resizer,Image Resizer,image_design,BR,Brazil,pt-BR,1,informational,guide,editor_reviewed,serp_verified,77.4,P1,,,,,,,,,
366,cara ubah ukuran gambar,image-resizer,Image Resizer,image_design,ID,Indonesia,id-ID,1,informational,guide,editor_reviewed,serp_verified,77.4,P1,,,,,,,,,
319,画像 サイズ変更 使い方,image-resizer,Image Resizer,image_design,JP,Japan,ja-JP,1,informational,guide,editor_reviewed,serp_verified,77.4,P1,,,,,,,,,
329,이미지 크기 조절 사용법,image-resizer,Image Resizer,image_design,KR,South Korea,ko-KR,1,informational,guide,editor_reviewed,serp_verified,77.4,P1,,,,,,,,,
380,cách thay đổi kích thước ảnh,image-resizer,Image Resizer,image_design,VN,Vietnam,vi-VN,1,informational,guide,editor_reviewed,serp_verified,77.4,P1,,,,,,,,,
201,comprimir imagem,image-compressor,Image Compressor,image_design,BR,Brazil,pt-BR,1,transactional,tool_core,serp_verified,serp_verified,77.0,P1,,,,,,,,,
204,comprimir imagem grátis online,image-compressor,Image Compressor,image_design,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
206,melhor comprimir imagem,image-compressor,Image Compressor,image_design,BR,Brazil,pt-BR,1,commercial,comparison,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
207,comprimir imagem rápido,image-compressor,Image Compressor,image_design,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
208,comprimir imagem fácil,image-compressor,Image Compressor,image_design,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
209,comprimir imagem para celular,image-compressor,Image Compressor,image_design,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
103,comprimir PDF online,pdf-compressor,PDF Compressor,document_pdf,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
105,comprimir PDF sem cadastro,pdf-compressor,PDF Compressor,document_pdf,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
261,kompres gambar,image-compressor,Image Compressor,image_design,ID,Indonesia,id-ID,1,transactional,tool_core,serp_verified,serp_verified,77.0,P1,,,,,,,,,
262,kompres gambar gratis,image-compressor,Image Compressor,image_design,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
264,kompres gambar gratis online,image-compressor,Image Compressor,image_design,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
267,aplikasi kompres gambar,image-compressor,Image Compressor,image_design,ID,Indonesia,id-ID,1,commercial,comparison,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
268,kompres gambar cepat,image-compressor,Image Compressor,image_design,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
269,kompres gambar mudah,image-compressor,Image Compressor,image_design,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
270,kompres gambar di HP,image-compressor,Image Compressor,image_design,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
163,kompres PDF online,pdf-compressor,PDF Compressor,document_pdf,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
165,kompres PDF tanpa daftar,pdf-compressor,PDF Compressor,document_pdf,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
211,画像 圧縮,image-compressor,Image Compressor,image_design,JP,Japan,ja-JP,1,transactional,tool_core,serp_verified,serp_verified,77.0,P1,,,,,,,,,
212,画像 圧縮 無料,image-compressor,Image Compressor,image_design,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
215,画像 圧縮 ブラウザ,image-compressor,Image Compressor,image_design,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
217,画像 圧縮 スマホ,image-compressor,Image Compressor,image_design,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
218,簡単 画像 圧縮,image-compressor,Image Compressor,image_design,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
220,おすすめ 画像 圧縮,image-compressor,Image Compressor,image_design,JP,Japan,ja-JP,1,commercial,comparison,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
114,PDF 圧縮 オンライン,pdf-compressor,PDF Compressor,document_pdf,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
116,PDF 圧縮 登録不要,pdf-compressor,PDF Compressor,document_pdf,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
221,이미지 압축,image-compressor,Image Compressor,image_design,KR,South Korea,ko-KR,1,transactional,tool_core,serp_verified,serp_verified,77.0,P1,,,,,,,,,
222,무료 이미지 압축,image-compressor,Image Compressor,image_design,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
225,이미지 압축 사이트,image-compressor,Image Compressor,image_design,KR,South Korea,ko-KR,1,commercial,comparison,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
227,이미지 압축 모바일,image-compressor,Image Compressor,image_design,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
228,간편 이미지 압축,image-compressor,Image Compressor,image_design,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
230,추천 이미지 압축,image-compressor,Image Compressor,image_design,KR,South Korea,ko-KR,1,commercial,comparison,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
124,PDF 압축 온라인,pdf-compressor,PDF Compressor,document_pdf,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
126,PDF 압축 회원가입 없이,pdf-compressor,PDF Compressor,document_pdf,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
271,nén ảnh,image-compressor,Image Compressor,image_design,VN,Vietnam,vi-VN,1,transactional,tool_core,serp_verified,serp_verified,77.0,P1,,,,,,,,,
272,nén ảnh miễn phí,image-compressor,Image Compressor,image_design,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
274,nén ảnh miễn phí online,image-compressor,Image Compressor,image_design,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
276,công cụ nén ảnh,image-compressor,Image Compressor,image_design,VN,Vietnam,vi-VN,1,commercial,comparison,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
277,nén ảnh nhanh,image-compressor,Image Compressor,image_design,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
278,nén ảnh dễ dùng,image-compressor,Image Compressor,image_design,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
279,nén ảnh trên điện thoại,image-compressor,Image Compressor,image_design,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
173,nén PDF online,pdf-compressor,PDF Compressor,document_pdf,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
175,nén PDF không cần đăng ký,pdf-compressor,PDF Compressor,document_pdf,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,77.0,P1,,,,,,,,,
331,Bildgröße ändern,image-resizer,Image Resizer,image_design,DE,Germany,de-DE,2,transactional,tool_core,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
332,Bildgröße ändern kostenlos,image-resizer,Image Resizer,image_design,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
335,Bildgröße ändern kostenlos online,image-resizer,Image Resizer,image_design,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
337,Bildgröße ändern im Browser,image-resizer,Image Resizer,image_design,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
338,einfach Bildgröße ändern,image-resizer,Image Resizer,image_design,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
339,Bildgröße ändern mobil,image-resizer,Image Resizer,image_design,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
340,Bildgröße ändern Tool,image-resizer,Image Resizer,image_design,DE,Germany,de-DE,2,commercial,comparison,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
351,redimensionar imagen,image-resizer,Image Resizer,image_design,ES,Spain,es-ES,2,transactional,tool_core,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
352,redimensionar imagen gratis,image-resizer,Image Resizer,image_design,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
354,redimensionar imagen gratis online,image-resizer,Image Resizer,image_design,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
356,herramienta redimensionar imagen,image-resizer,Image Resizer,image_design,ES,Spain,es-ES,2,commercial,comparison,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
357,redimensionar imagen fácil,image-resizer,Image Resizer,image_design,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
358,redimensionar imagen rápido,image-resizer,Image Resizer,image_design,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
359,redimensionar imagen móvil,image-resizer,Image Resizer,image_design,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
360,mejor redimensionar imagen,image-resizer,Image Resizer,image_design,ES,Spain,es-ES,2,commercial,comparison,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
341,redimensionner image,image-resizer,Image Resizer,image_design,FR,France,fr-FR,2,transactional,tool_core,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
342,redimensionner image gratuit,image-resizer,Image Resizer,image_design,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
344,redimensionner image gratuit en ligne,image-resizer,Image Resizer,image_design,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
346,outil redimensionner image,image-resizer,Image Resizer,image_design,FR,France,fr-FR,2,commercial,comparison,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
347,redimensionner image facile,image-resizer,Image Resizer,image_design,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
348,redimensionner image rapide,image-resizer,Image Resizer,image_design,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
349,redimensionner image mobile,image-resizer,Image Resizer,image_design,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
350,meilleur redimensionner image,image-resizer,Image Resizer,image_design,FR,France,fr-FR,2,commercial,comparison,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
381,ปรับขนาดรูปภาพ,image-resizer,Image Resizer,image_design,TH,Thailand,th-TH,2,transactional,tool_core,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
382,ปรับขนาดรูปภาพ ฟรี,image-resizer,Image Resizer,image_design,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
384,ปรับขนาดรูปภาพ ฟรี ออนไลน์,image-resizer,Image Resizer,image_design,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
386,เครื่องมือ ปรับขนาดรูปภาพ,image-resizer,Image Resizer,image_design,TH,Thailand,th-TH,2,commercial,comparison,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
387,ปรับขนาดรูปภาพ ง่ายๆ,image-resizer,Image Resizer,image_design,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
388,ปรับขนาดรูปภาพ รวดเร็ว,image-resizer,Image Resizer,image_design,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
389,ปรับขนาดรูปภาพ บนมือถือ,image-resizer,Image Resizer,image_design,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
391,resim boyutlandırma,image-resizer,Image Resizer,image_design,TR,Turkey,tr-TR,2,transactional,tool_core,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
392,ücretsiz resim boyutlandırma,image-resizer,Image Resizer,image_design,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
394,ücretsiz online resim boyutlandırma,image-resizer,Image Resizer,image_design,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
396,resim boyutlandırma aracı,image-resizer,Image Resizer,image_design,TR,Turkey,tr-TR,2,commercial,comparison,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
397,kolay resim boyutlandırma,image-resizer,Image Resizer,image_design,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
398,hızlı resim boyutlandırma,image-resizer,Image Resizer,image_design,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
399,mobil resim boyutlandırma,image-resizer,Image Resizer,image_design,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,76.6,P1,,,,,,,,,
202,comprimir imagem grátis,image-compressor,Image Compressor,image_design,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
101,comprimir PDF,pdf-compressor,PDF Compressor,document_pdf,BR,Brazil,pt-BR,1,transactional,tool_core,serp_verified,serp_verified,76.0,P1,,,,,,,,,
104,comprimir PDF grátis online,pdf-compressor,PDF Compressor,document_pdf,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
106,melhor comprimir PDF,pdf-compressor,PDF Compressor,document_pdf,BR,Brazil,pt-BR,1,commercial,comparison,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
107,comprimir PDF rápido,pdf-compressor,PDF Compressor,document_pdf,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
108,comprimir PDF fácil,pdf-compressor,PDF Compressor,document_pdf,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
109,comprimir PDF para celular,pdf-compressor,PDF Compressor,document_pdf,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
161,kompres PDF,pdf-compressor,PDF Compressor,document_pdf,ID,Indonesia,id-ID,1,transactional,tool_core,serp_verified,serp_verified,76.0,P1,,,,,,,,,
162,kompres PDF gratis,pdf-compressor,PDF Compressor,document_pdf,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
164,kompres PDF gratis online,pdf-compressor,PDF Compressor,document_pdf,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
167,aplikasi kompres PDF,pdf-compressor,PDF Compressor,document_pdf,ID,Indonesia,id-ID,1,commercial,comparison,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
168,kompres PDF cepat,pdf-compressor,PDF Compressor,document_pdf,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
169,kompres PDF mudah,pdf-compressor,PDF Compressor,document_pdf,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
170,kompres PDF di HP,pdf-compressor,PDF Compressor,document_pdf,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
213,無料 画像 圧縮,image-compressor,Image Compressor,image_design,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
111,PDF 圧縮,pdf-compressor,PDF Compressor,document_pdf,JP,Japan,ja-JP,1,transactional,tool_core,serp_verified,serp_verified,76.0,P1,,,,,,,,,
112,PDF 圧縮 無料,pdf-compressor,PDF Compressor,document_pdf,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
115,PDF 圧縮 ブラウザ,pdf-compressor,PDF Compressor,document_pdf,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
117,PDF 圧縮 スマホ,pdf-compressor,PDF Compressor,document_pdf,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
118,簡単 PDF 圧縮,pdf-compressor,PDF Compressor,document_pdf,JP,Japan,ja-JP,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
120,おすすめ PDF 圧縮,pdf-compressor,PDF Compressor,document_pdf,JP,Japan,ja-JP,1,commercial,comparison,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
223,이미지 압축 무료,image-compressor,Image Compressor,image_design,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
121,PDF 압축,pdf-compressor,PDF Compressor,document_pdf,KR,South Korea,ko-KR,1,transactional,tool_core,serp_verified,serp_verified,76.0,P1,,,,,,,,,
122,무료 PDF 압축,pdf-compressor,PDF Compressor,document_pdf,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
125,PDF 압축 사이트,pdf-compressor,PDF Compressor,document_pdf,KR,South Korea,ko-KR,1,commercial,comparison,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
127,PDF 압축 모바일,pdf-compressor,PDF Compressor,document_pdf,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
128,간편 PDF 압축,pdf-compressor,PDF Compressor,document_pdf,KR,South Korea,ko-KR,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
130,추천 PDF 압축,pdf-compressor,PDF Compressor,document_pdf,KR,South Korea,ko-KR,1,commercial,comparison,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
171,nén PDF,pdf-compressor,PDF Compressor,document_pdf,VN,Vietnam,vi-VN,1,transactional,tool_core,serp_verified,serp_verified,76.0,P1,,,,,,,,,
172,nén PDF miễn phí,pdf-compressor,PDF Compressor,document_pdf,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
174,nén PDF miễn phí online,pdf-compressor,PDF Compressor,document_pdf,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
176,công cụ nén PDF,pdf-compressor,PDF Compressor,document_pdf,VN,Vietnam,vi-VN,1,commercial,comparison,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
177,nén PDF nhanh,pdf-compressor,PDF Compressor,document_pdf,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
178,nén PDF dễ dùng,pdf-compressor,PDF Compressor,document_pdf,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
179,nén PDF trên điện thoại,pdf-compressor,PDF Compressor,document_pdf,VN,Vietnam,vi-VN,1,transactional,tool_variant,editor_reviewed,serp_verified,76.0,P1,,,,,,,,,
333,kostenlos Bildgröße ändern,image-resizer,Image Resizer,image_design,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,75.6,P1,,,,,,,,,
234,Bild komprimieren online,image-compressor,Image Compressor,image_design,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,75.2,P1,,,,,,,,,
236,Bild komprimieren ohne Anmeldung,image-compressor,Image Compressor,image_design,DE,Germany,de-DE,2,transactional,tool_variant,editor_reviewed,editor_reviewed,75.2,P1,,,,,,,,,
253,comprimir imagen online,image-compressor,Image Compressor,image_design,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,75.2,P1,,,,,,,,,
255,comprimir imagen sin registro,image-compressor,Image Compressor,image_design,ES,Spain,es-ES,2,transactional,tool_variant,editor_reviewed,editor_reviewed,75.2,P1,,,,,,,,,
243,compresser image en ligne,image-compressor,Image Compressor,image_design,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,75.2,P1,,,,,,,,,
245,compresser image sans inscription,image-compressor,Image Compressor,image_design,FR,France,fr-FR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,75.2,P1,,,,,,,,,
283,บีบอัดรูปภาพ ออนไลน์,image-compressor,Image Compressor,image_design,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,75.2,P1,,,,,,,,,
285,บีบอัดรูปภาพ ไม่ต้องสมัคร,image-compressor,Image Compressor,image_design,TH,Thailand,th-TH,2,transactional,tool_variant,editor_reviewed,editor_reviewed,75.2,P1,,,,,,,,,
293,online resim sıkıştırma,image-compressor,Image Compressor,image_design,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,75.2,P1,,,,,,,,,
295,üyeliksiz resim sıkıştırma,image-compressor,Image Compressor,image_design,TR,Turkey,tr-TR,2,transactional,tool_variant,editor_reviewed,editor_reviewed,75.2,P1,,,,,,,,,
210,como usar comprimir imagem,image-compressor,Image Compressor,image_design,BR,Brazil,pt-BR,1,informational,guide,editor_reviewed,serp_verified,75.0,P1,,,,,,,,,
903,gerador de senhas online,password-generator,Password Generator,calculators_converters,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,75.0,P1,,,,,,,,,
905,gerador de senhas sem cadastro,password-generator,Password Generator,calculators_converters,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,75.0,P1,,,,,,,,,
102,comprimir PDF grátis,pdf-compressor,PDF Compressor,document_pdf,BR,Brazil,pt-BR,1,transactional,tool_variant,editor_reviewed,serp_verified,75.0,P1,,,,,,,,,
266,cara kompres gambar,image-compressor,Image Compressor,image_design,ID,Indonesia,id-ID,1,informational,guide,editor_reviewed,serp_verified,75.0,P1,,,,,,,,,
963,generator kata sandi online,password-generator,Password Generator,calculators_converters,ID,Indonesia,id-ID,1,transactional,tool_variant,editor_reviewed,serp_verified,75.0,P1,,,,,,,,,
